batch_id,game_number,match_id,timestamp_utc,white_profile,black_profile,move_number,player_color,piece_type,from_square,to_square,promotion,result,result_type
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,82,Black,Queen,b7,g7,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,83,White,King,e8,d8,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,84,Black,Queen,g7,c3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,85,White,King,d8,e8,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,86,Black,Queen,c3,b4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,87,White,King,e8,d8,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,88,Black,Queen,b4,b7,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,89,White,King,d8,e8,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,90,Black,Queen,b7,g7,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,91,White,King,e8,d8,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,92,Black,Queen,g7,c3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,93,White,King,d8,e8,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,94,Black,Queen,c3,b4,,Draw by threefold repetition.,DrawThreefoldRepetition
